param,importance,dataset,imputation,time_taken
"('bootstrap', 'max_features', 'min_samples_leaf')",0.026260201267263868,MagicTelescope.csv,False,255.02839678700548
"('bootstrap', 'max_features', 'min_samples_split')",0.002905700417030077,MagicTelescope.csv,False,255.02839678700548
bootstrap,0.06235180645728335,php3CTpvq.csv,False,234.52887785500207
criterion,0.0010284591490801946,php3CTpvq.csv,False,234.52887785500207
max_features,0.5349136885076966,php3CTpvq.csv,False,234.52887785500207
min_samples_leaf,0.33176748452739996,php3CTpvq.csv,False,234.52887785500207
min_samples_split,0.0011998312297951356,php3CTpvq.csv,False,234.52887785500207
"('max_features', 'min_samples_leaf')",0.014243635433867755,php3CTpvq.csv,False,234.52887785500207
"('bootstrap', 'min_samples_leaf')",0.012570601698340119,php3CTpvq.csv,False,234.52887785500207
"('bootstrap', 'max_features')",0.011228875283887009,php3CTpvq.csv,False,234.52887785500207
"('min_samples_leaf', 'min_samples_split')",0.002850077128373013,php3CTpvq.csv,False,234.52887785500207
"('max_features', 'min_samples_split')",0.0024079749895446188,php3CTpvq.csv,False,234.52887785500207
"('bootstrap', 'min_samples_split')",0.0008456550522620942,php3CTpvq.csv,False,234.52887785500207
"('criterion', 'max_features')",0.0008016992557277582,php3CTpvq.csv,False,234.52887785500207
"('criterion', 'min_samples_leaf')",0.0006939706372510325,php3CTpvq.csv,False,234.52887785500207
"('criterion', 'min_samples_split')",0.0001888643112283448,php3CTpvq.csv,False,234.52887785500207
"('bootstrap', 'criterion')",0.0001312027472299691,php3CTpvq.csv,False,234.52887785500207
